Gene,PAVMax,PAVMean,PAVMin,PAVFreq
Zm00001d022514,1,0.993225806451613,0.82,0
Zm00001d022516,1,0.679838709677419,0.11,0.322580645161
Zm00001d022517,1,0.882258064516129,0,0.0967741935484
Zm00001d022518,1,0.920806451612903,0.28,0.0483870967742
Zm00001d022519,1,0.764516129032258,0,0.145161290323
Zm00001d022520,1,0.446451612903226,0,0.532258064516
Zm00001d022522,0.62,0.216612903225806,0.01,0.935483870968
Zm00001d022523,0.96,0.424032258064516,0,0.58064516129
Zm00001d022524,1,0.942258064516129,0.57,0
Zm00001d022525,1,0.994516129032258,0.85,0
Zm00001d022526,1,0.888709677419355,0.12,0.129032258065
Zm00001d022527,1,0.996612903225806,0.92,0
Zm00001d022528,1,0.770645161290322,0,0.193548387097
Zm00001d022529,1,0.963548387096774,0.75,0
Zm00001d022530,1,0.986935483870968,0.78,0
Zm00001d022531,1,0.987741935483871,0.8,0
Zm00001d022532,1,0.986451612903226,0.78,0
Zm00001d022533,1,0.985645161290322,0.75,0
Zm00001d022534,1,1,1,0
Zm00001d022535,1,0.997903225806452,0.96,0
Zm00001d022536,1,0.993709677419355,0.86,0
Zm00001d022537,1,0.995645161290322,0.95,0
Zm00001d022538,1,0.853225806451613,0.04,0.112903225806
Zm00001d022541,1,0.790967741935484,0,0.225806451613
Zm00001d022542,1,1,1,0
Zm00001d022544,1,0.978064516129032,0.61,0
Zm00001d022545,1,0.901935483870968,0.45,0.0161290322581
Zm00001d022546,1,0.981935483870968,0.75,0
Zm00001d022547,1,0.951935483870968,0.61,0
Zm00001d022549,1,0.982258064516129,0.82,0
Zm00001d022550,1,0.928387096774194,0.37,0.0322580645161
Zm00001d022551,1,0.99741935483871,0.94,0
Zm00001d022552,1,0.998225806451613,0.92,0
Zm00001d022553,1,0.805645161290322,0.05,0.177419354839
Zm00001d022554,1,0.996129032258064,0.94,0
Zm00001d022555,0.93,0.34741935483871,0,0.725806451613
Zm00001d022556,0.9,0.329516129032258,0,0.725806451613
Zm00001d022557,1,0.992419354838709,0.79,0
Zm00001d022558,1,0.999032258064516,0.97,0
Zm00001d022559,1,0.959677419354839,0.08,0.0483870967742
Zm00001d022560,1,0.994838709677419,0.79,0
Zm00001d022561,1,0.963548387096774,0.58,0
Zm00001d022562,1,0.930806451612903,0.29,0.0483870967742
Zm00001d022563,1,0.967096774193548,0.72,0
Zm00001d022564,1,0.993387096774194,0.81,0
Zm00001d022565,1,0.99741935483871,0.92,0
Zm00001d022566,1,0.694193548387097,0,0.306451612903
Zm00001d022567,1,0.991935483870967,0.88,0
Zm00001d022569,1,0.936774193548387,0.58,0
Zm00001d022570,1,0.91241935483871,0.35,0.0483870967742
Zm00001d022572,1,0.99,0.85,0
Zm00001d022573,1,0.997741935483871,0.9,0
Zm00001d022574,1,0.998709677419355,0.97,0
Zm00001d022575,1,0.994677419354839,0.73,0
Zm00001d022576,1,0.993709677419355,0.87,0
Zm00001d022577,1,0.984032258064516,0.35,0.0161290322581
Zm00001d022578,1,0.995161290322581,0.91,0
Zm00001d022579,1,0.993387096774194,0.89,0
Zm00001d022581,1,0.996129032258064,0.9,0
Zm00001d022582,1,0.99741935483871,0.92,0
Zm00001d022583,1,0.962741935483871,0.76,0
Zm00001d022584,1,0.990967741935484,0.91,0
Zm00001d022585,1,0.996129032258064,0.9,0
Zm00001d022586,1,1,1,0
Zm00001d022587,1,0.999516129032258,0.98,0
Zm00001d022588,1,1,1,0
Zm00001d022589,0.9,0.353387096774194,0,0.758064516129
Zm00001d022590,0.49,0.111129032258065,0,1
Zm00001d022591,1,0.39741935483871,0,0.596774193548
Zm00001d022592,1,0.958709677419355,0.62,0
Zm00001d022593,1,0.99741935483871,0.92,0
Zm00001d022594,1,0.989193548387097,0.86,0
Zm00001d022595,1,0.970483870967742,0.3,0.0161290322581
Zm00001d022596,1,0.918387096774193,0.06,0.0645161290323
Zm00001d022597,1,0.963225806451613,0.39,0.0161290322581
Zm00001d022598,1,0.987903225806452,0.87,0
Zm00001d022599,1,0.997741935483871,0.94,0
Zm00001d022600,1,0.972903225806452,0.73,0
Zm00001d022602,1,0.981935483870968,0.75,0
Zm00001d022603,1,0.996290322580645,0.77,0
Zm00001d022604,1,0.959354838709677,0.25,0.0161290322581
Zm00001d022605,1,0.948387096774193,0.04,0.0322580645161
Zm00001d022606,1,0.854032258064516,0.4,0.0645161290323
Zm00001d022607,1,0.970161290322581,0.37,0.0161290322581
Zm00001d022608,1,0.961935483870968,0.7,0
Zm00001d022609,1,0.948225806451613,0.06,0.0645161290323
Zm00001d022611,1,0.999838709677419,0.99,0
Zm00001d022613,1,0.990161290322581,0.59,0
Zm00001d022614,1,0.991451612903226,0.86,0
Zm00001d022615,1,0.967741935483871,0.6,0
Zm00001d022616,1,0.887096774193548,0.29,0.0483870967742
Zm00001d022617,1,0.996612903225806,0.84,0
Zm00001d022618,1,0.994516129032258,0.8,0
Zm00001d022619,1,0.998870967741936,0.94,0
Zm00001d022621,1,0.999354838709678,0.96,0
Zm00001d022622,1,0.996612903225806,0.94,0
Zm00001d022623,0.93,0.571612903225806,0,0.387096774194
Zm00001d022624,1,1,1,0
Zm00001d022625,1,0.99741935483871,0.97,0
Zm00001d022626,1,0.998225806451613,0.94,0
Zm00001d022627,1,0.984677419354839,0.75,0
Zm00001d022628,1,0.99258064516129,0.58,0
Zm00001d022629,1,0.99741935483871,0.84,0
Zm00001d022630,1,0.987903225806452,0.64,0
Zm00001d022631,1,0.998548387096774,0.96,0
Zm00001d022633,1,1,1,0
Zm00001d022636,1,0.999032258064516,0.95,0
Zm00001d022637,1,0.998870967741936,0.93,0
Zm00001d022638,1,1,1,0
Zm00001d022639,1,0.869677419354839,0,0.0806451612903
Zm00001d022641,1,0.755,0,0.290322580645
Zm00001d022643,1,0.998548387096774,0.91,0
Zm00001d022647,1,0.999677419354839,0.98,0
Zm00001d022648,1,1,1,0
Zm00001d023208,1,0.999677419354839,0.99,0
Zm00001d023210,1,0.996290322580645,0.9,0
Zm00001d023211,1,0.829193548387097,0,0.112903225806
Zm00001d023212,1,0.768225806451613,0,0.193548387097
Zm00001d023213,1,0.999354838709678,0.98,0
Zm00001d023215,1,0.997903225806452,0.94,0
Zm00001d023216,1,0.995645161290322,0.87,0
Zm00001d023217,1,0.979354838709677,0.81,0
Zm00001d023218,1,0.969516129032258,0.88,0
Zm00001d023220,1,0.96258064516129,0.67,0
Zm00001d023222,1,0.988548387096774,0.9,0
Zm00001d023223,1,0.912096774193548,0.34,0.0645161290323
Zm00001d023225,1,0.945967741935484,0.6,0
Zm00001d023226,1,0.98241935483871,0.53,0
Zm00001d023227,1,0.989677419354839,0.85,0
Zm00001d023228,1,0.979838709677419,0.69,0
Zm00001d023229,1,0.988225806451613,0.89,0
Zm00001d023230,1,1,1,0
Zm00001d023232,1,0.984516129032258,0.48,0.0161290322581
Zm00001d023233,0.37,0.13258064516129,0.02,1
Zm00001d023234,0.77,0.337096774193548,0,0.822580645161
Zm00001d023235,1,0.96241935483871,0.46,0.0322580645161
Zm00001d023237,1,0.991935483870967,0.79,0
Zm00001d023238,1,0.982258064516129,0.77,0
Zm00001d023239,1,0.991935483870967,0.88,0
Zm00001d023240,1,0.946290322580645,0.68,0
Zm00001d023241,1,0.960483870967742,0.45,0.0322580645161
Zm00001d023242,1,0.963709677419355,0.4,0.0161290322581
Zm00001d023243,1,0.945967741935484,0.59,0
Zm00001d023246,1,0.998225806451613,0.93,0
Zm00001d023247,1,0.805806451612903,0.37,0.112903225806
Zm00001d023248,1,0.998064516129032,0.97,0
Zm00001d023249,1,0.918709677419355,0.32,0.0483870967742
Zm00001d023252,1,0.955967741935484,0.13,0.0322580645161
Zm00001d023253,1,0.994032258064516,0.93,0
Zm00001d023254,1,0.571290322580645,0,0.41935483871
Zm00001d023256,1,0.489516129032258,0,0.483870967742
Zm00001d023257,0.98,0.599516129032258,0,0.322580645161
Zm00001d023258,1,0.962741935483871,0.72,0
Zm00001d023259,1,0.898064516129032,0.26,0.0483870967742
Zm00001d023260,1,0.993548387096774,0.92,0
Zm00001d023261,1,0.994032258064516,0.8,0
Zm00001d023262,1,0.979838709677419,0.8,0
Zm00001d023263,1,0.619516129032258,0,0.467741935484
Zm00001d023264,1,0.980322580645161,0.72,0
Zm00001d023265,1,0.881774193548387,0.29,0.0645161290323
Zm00001d023266,1,0.829354838709677,0,0.0645161290323
Zm00001d023267,1,0.906612903225806,0.2,0.0483870967742
Zm00001d023269,1,0.887258064516129,0,0.0645161290323
Zm00001d023270,1,0.975161290322581,0.65,0
Zm00001d023271,1,0.96258064516129,0.62,0
Zm00001d023272,1,0.965161290322581,0.74,0
Zm00001d023273,1,0.989838709677419,0.91,0
Zm00001d023275,1,0.568548387096774,0.03,0.451612903226
Zm00001d023277,1,0.949677419354839,0.57,0
Zm00001d023278,1,0.976935483870968,0.83,0
Zm00001d023279,1,0.971290322580645,0.76,0
Zm00001d023280,1,0.985322580645161,0.78,0
Zm00001d023281,1,0.860967741935484,0.43,0.0322580645161
Zm00001d023282,1,0.944193548387097,0.31,0.0322580645161
Zm00001d023283,1,0.996612903225806,0.89,0
Zm00001d023284,1,0.584516129032258,0,0.5
Zm00001d023285,1,0.496612903225806,0,0.516129032258
Zm00001d023286,1,0.495322580645161,0,0.532258064516
Zm00001d023287,1,0.623064516129032,0,0.370967741935
Zm00001d023288,1,0.67,0,0.338709677419
Zm00001d023289,1,0.673870967741936,0,0.322580645161
Zm00001d023290,1,0.908387096774194,0,0.0806451612903
Zm00001d023291,1,0.984677419354839,0.74,0
Zm00001d023292,1,0.918064516129032,0.52,0
Zm00001d023293,1,0.992419354838709,0.84,0
Zm00001d023294,1,0.867903225806452,0,0.0806451612903
Zm00001d023295,1,0.769677419354839,0,0.193548387097
Zm00001d023296,1,0.708387096774194,0,0.306451612903
Zm00001d023298,1,0.786774193548387,0.08,0.209677419355
Zm00001d023299,1,0.899032258064516,0.4,0.0322580645161
Zm00001d023300,1,0.956290322580645,0.52,0
Zm00001d023301,1,0.992096774193548,0.85,0
Zm00001d023302,1,0.994193548387097,0.88,0
Zm00001d023303,1,0.525161290322581,0,0.483870967742
Zm00001d023304,1,0.933225806451613,0.56,0
Zm00001d023305,1,0.925483870967742,0.35,0.0322580645161
Zm00001d023306,1,0.901451612903226,0.3,0.0483870967742
Zm00001d023308,1,0.945,0.55,0
Zm00001d023309,1,0.988064516129032,0.77,0
Zm00001d023311,1,0.941290322580645,0.46,0.0161290322581
Zm00001d023312,1,0.938225806451613,0.51,0
Zm00001d023313,1,0.950322580645161,0.66,0
Zm00001d023314,1,0.988387096774193,0.62,0
Zm00001d023315,1,0.806774193548387,0,0.209677419355
Zm00001d023316,1,0.966774193548387,0.63,0
Zm00001d023317,1,0.685,0.12,0.370967741935
Zm00001d023318,1,0.711935483870967,0.12,0.322580645161
Zm00001d023320,1,0.673225806451613,0,0.241935483871
Zm00001d023321,0.95,0.593870967741936,0.02,0.370967741935
Zm00001d023322,1,0.526129032258064,0,0.451612903226
Zm00001d023323,1,0.689838709677419,0.08,0.322580645161
Zm00001d023324,1,0.690322580645161,0,0.306451612903
Zm00001d023325,1,0.68,0,0.387096774194
Zm00001d023326,0.76,0.320806451612903,0.02,0.758064516129
Zm00001d023327,0.76,0.343548387096774,0.04,0.741935483871
Zm00001d023329,1,0.988387096774193,0.78,0
Zm00001d023330,1,0.316935483870968,0,0.741935483871
Zm00001d023331,1,0.971774193548387,0.77,0
Zm00001d023332,1,0.718387096774193,0,0.209677419355
Zm00001d023333,1,0.996451612903226,0.95,0
Zm00001d023334,1,0.959516129032258,0.54,0
Zm00001d023335,1,0.917741935483871,0.08,0.0645161290323
Zm00001d023336,1,0.903064516129032,0.27,0.0645161290323
Zm00001d023337,1,0.99258064516129,0.88,0
Zm00001d023339,1,0.994193548387097,0.86,0
Zm00001d023340,1,0.992903225806452,0.93,0
Zm00001d023341,1,0.906774193548387,0,0.112903225806
Zm00001d023342,1,0.442903225806452,0,0.564516129032
Zm00001d023343,1,0.783709677419355,0,0.193548387097
Zm00001d023344,0.9,0.280161290322581,0,0.774193548387
Zm00001d023345,1,0.843225806451613,0,0.0645161290323
Zm00001d023346,1,0.656774193548387,0,0.290322580645
Zm00001d023347,1,0.384516129032258,0,0.645161290323
Zm00001d023348,1,0.583225806451613,0,0.403225806452
Zm00001d023349,1,0.905806451612903,0.42,0.0322580645161
Zm00001d023350,1,0.79241935483871,0,0.209677419355
Zm00001d023351,1,0.764032258064516,0,0.193548387097
Zm00001d023352,1,0.886935483870968,0,0.129032258065
Zm00001d023353,1,0.964838709677419,0.22,0.0483870967742
Zm00001d023354,0.88,0.553870967741935,0.05,0.306451612903
Zm00001d023356,1,0.863548387096774,0.05,0.0967741935484
Zm00001d023360,1,0.986129032258065,0.81,0
Zm00001d023361,1,0.895483870967742,0,0.0806451612903
Zm00001d023362,1,0.790806451612903,0.02,0.129032258065
Zm00001d023364,1,0.934677419354839,0,0.0161290322581
Zm00001d023365,1,0.94758064516129,0.54,0
Zm00001d023366,1,0.971290322580645,0.57,0
Zm00001d023367,1,0.997258064516129,0.93,0
Zm00001d023368,1,0.983064516129032,0.8,0
Zm00001d023369,1,0.984032258064516,0.52,0
Zm00001d023370,1,0.979516129032258,0.27,0.0161290322581
Zm00001d023371,1,0.922903225806452,0.46,0.0161290322581
Zm00001d023372,1,0.92741935483871,0.25,0.0322580645161
Zm00001d023373,1,0.934193548387097,0.58,0
Zm00001d023374,1,0.921612903225806,0.29,0.0322580645161
Zm00001d023375,1,0.625967741935484,0,0.387096774194
Zm00001d023376,1,0.900645161290323,0.05,0.0806451612903
Zm00001d023377,1,0.963387096774193,0.6,0
Zm00001d023378,1,0.940645161290323,0.52,0
Zm00001d023379,1,0.933064516129032,0.37,0.0322580645161
Zm00001d023381,1,0.762903225806452,0.18,0.112903225806
Zm00001d023382,1,0.819677419354839,0,0.129032258065
Zm00001d023384,1,0.851451612903226,0.07,0.145161290323
Zm00001d023385,1,0.891935483870968,0.05,0.0806451612903
Zm00001d023387,1,0.963387096774193,0.7,0
Zm00001d023389,1,0.462258064516129,0,0.612903225806
Zm00001d023390,1,0.935483870967742,0.52,0
Zm00001d023391,1,0.999838709677419,0.99,0
Zm00001d023392,1,0.990806451612903,0.91,0
Zm00001d023393,1,0.988548387096774,0.7,0
Zm00001d023394,1,0.973709677419355,0.78,0
Zm00001d023395,1,0.819516129032258,0,0.193548387097
Zm00001d023396,1,0.926612903225807,0.63,0
Zm00001d023398,1,0.954838709677419,0.6,0
Zm00001d023399,1,0.963870967741936,0.76,0
Zm00001d023400,1,0.975645161290323,0.58,0
Zm00001d023401,1,0.771129032258065,0,0.241935483871
Zm00001d023402,1,0.797903225806452,0,0.112903225806
Zm00001d023404,1,0.886612903225806,0.3,0.0322580645161
Zm00001d023405,1,0.906935483870968,0,0.0645161290323
Zm00001d023406,1,0.509354838709677,0,0.516129032258
Zm00001d023409,1,0.983387096774194,0.33,0.0161290322581
Zm00001d023410,1,0.851129032258065,0.29,0.0322580645161
Zm00001d023411,1,0.87741935483871,0.22,0.0645161290323
Zm00001d023412,1,0.57,0,0.5
Zm00001d023413,1,0.743064516129032,0.03,0.161290322581
Zm00001d023416,1,0.427258064516129,0,0.677419354839
Zm00001d023417,1,0.672258064516129,0.25,0.274193548387
Zm00001d023418,1,0.90741935483871,0.34,0.0161290322581
Zm00001d023419,1,0.896451612903226,0,0.0806451612903
Zm00001d023420,1,0.989677419354839,0.8,0
Zm00001d023421,1,0.990483870967742,0.73,0
Zm00001d023422,1,0.996935483870968,0.92,0
Zm00001d023423,1,0.978548387096774,0.79,0
Zm00001d023424,1,0.834354838709677,0.19,0.0967741935484
Zm00001d023425,1,0.989032258064516,0.89,0
Zm00001d023426,1,0.99258064516129,0.84,0
Zm00001d023427,1,0.995,0.85,0
Zm00001d023429,1,0.984677419354839,0.85,0
Zm00001d023430,1,0.975645161290322,0.62,0
Zm00001d023431,1,0.961129032258065,0.73,0
Zm00001d023432,1,0.997741935483871,0.94,0
Zm00001d023433,1,0.539516129032258,0,0.41935483871
Zm00001d023434,1,0.984354838709677,0.73,0
Zm00001d023435,1,0.501129032258064,0,0.5
Zm00001d023436,1,0.630322580645161,0,0.338709677419
Zm00001d023437,1,0.981612903225806,0.82,0
Zm00001d023439,1,0.969838709677419,0.59,0
Zm00001d023440,1,0.989516129032258,0.75,0
Zm00001d023442,1,0.538548387096774,0,0.5
Zm00001d023443,1,0.718709677419355,0.13,0.241935483871
Zm00001d023444,1,0.894677419354839,0,0.0806451612903
Zm00001d023445,1,0.999354838709678,0.96,0
Zm00001d023446,1,0.906129032258065,0.3,0.0483870967742
Zm00001d023447,1,0.999516129032258,0.97,0
Zm00001d023448,0.82,0.265645161290323,0,0.806451612903
Zm00001d023449,1,0.36758064516129,0,0.693548387097
Zm00001d023450,1,0.996129032258064,0.95,0
Zm00001d023451,1,0.714354838709677,0.31,0.370967741935
Zm00001d023452,1,0.985806451612903,0.85,0
Zm00001d023453,1,0.869193548387097,0,0.0967741935484
Zm00001d023455,1,0.872258064516129,0.15,0.0483870967742
Zm00001d023456,1,0.905161290322581,0,0.0645161290323
Zm00001d023458,1,0.67241935483871,0,0.338709677419
Zm00001d023459,1,0.958870967741935,0.66,0
Zm00001d023461,1,0.969677419354839,0.55,0
Zm00001d023462,1,0.992258064516129,0.81,0
Zm00001d023465,1,0.993548387096774,0.82,0
Zm00001d023466,1,0.896612903225807,0.27,0.0645161290323
Zm00001d023468,1,0.913870967741935,0.03,0.0645161290323
Zm00001d023469,1,0.795,0,0.0967741935484
Zm00001d023470,1,0.868709677419355,0,0.129032258065
Zm00001d023471,1,0.935806451612903,0,0.0322580645161
Zm00001d023472,1,0.918064516129032,0.59,0
Zm00001d023473,0.98,0.46258064516129,0,0.58064516129
Zm00001d023474,0.26,0.109032258064516,0,1
Zm00001d023475,0.41,0.159032258064516,0,1
Zm00001d023476,0.69,0.203548387096774,0,0.951612903226
Zm00001d023477,1,0.9,0.13,0.0645161290323
Zm00001d023478,1,0.95758064516129,0.39,0.0161290322581
Zm00001d023479,1,0.99741935483871,0.97,0
Zm00001d023480,1,0.814677419354839,0.25,0.0645161290323
Zm00001d023481,0.85,0.404193548387097,0.04,0.58064516129
Zm00001d023483,0.76,0.144193548387097,0,0.951612903226
Zm00001d023484,0.68,0.136612903225806,0,0.967741935484
Zm00001d023485,0.46,0.075161290322581,0,1
Zm00001d023486,0.4,0.059838709677419,0,1
Zm00001d023487,0.78,0.228225806451613,0,0.838709677419
Zm00001d023488,1,0.216129032258064,0,0.758064516129
Zm00001d023489,0.45,0.145967741935484,0,1
Zm00001d023490,0.57,0.184677419354839,0,0.951612903226
Zm00001d023491,0.72,0.255967741935484,0,0.790322580645
Zm00001d023492,0.98,0.455,0,0.548387096774
Zm00001d023493,0.87,0.334032258064516,0,0.741935483871
Zm00001d023494,0.95,0.810967741935484,0.57,0
Zm00001d023495,1,0.781774193548387,0.15,0.161290322581
Zm00001d023496,1,0.975,0.42,0.0161290322581
Zm00001d023497,0.8,0.187903225806452,0,0.854838709677
Zm00001d023498,1,0.973064516129032,0.67,0
Zm00001d023499,1,0.986129032258064,0.68,0
Zm00001d023501,1,0.911290322580645,0.43,0.0161290322581
Zm00001d023503,1,0.93758064516129,0.6,0
Zm00001d023504,1,0.997903225806452,0.93,0
Zm00001d023506,1,0.977903225806452,0.69,0
Zm00001d023507,1,0.981451612903226,0.72,0
Zm00001d023510,1,0.99258064516129,0.9,0
Zm00001d023511,1,0.834354838709677,0.5,0
Zm00001d023512,1,0.926935483870968,0,0.0645161290323
Zm00001d023513,1,0.991451612903226,0.89,0
Zm00001d023514,1,0.952903225806451,0.59,0
Zm00001d023515,1,0.584677419354839,0,0.483870967742
Zm00001d023516,1,0.894677419354839,0.14,0.129032258065
Zm00001d023517,1,0.961129032258065,0,0.0322580645161
Zm00001d023518,1,0.886290322580645,0,0.0967741935484
Zm00001d023520,1,0.968225806451613,0.79,0
Zm00001d023521,1,0.939516129032258,0.65,0
Zm00001d023522,1,0.979032258064516,0.6,0
Zm00001d023523,0.71,0.22258064516129,0,0.951612903226
Zm00001d023524,1,0.975,0.77,0
Zm00001d023525,1,0.910483870967742,0.56,0
Zm00001d023529,1,0.869838709677419,0.21,0.161290322581
Zm00001d023530,1,0.945967741935484,0.64,0
Zm00001d023531,1,0.958870967741935,0.55,0
Zm00001d023532,1,0.673709677419355,0,0.322580645161
Zm00001d023534,1,0.974354838709677,0.64,0
Zm00001d023535,1,0.786612903225806,0.2,0.129032258065
Zm00001d023536,1,0.975967741935484,0.76,0
Zm00001d023537,1,0.973387096774193,0.76,0
Zm00001d023538,1,0.97241935483871,0.81,0
Zm00001d023539,1,0.989838709677419,0.81,0
Zm00001d023540,1,0.930322580645161,0.32,0.0483870967742
Zm00001d023541,1,0.933870967741936,0.57,0
Zm00001d023542,1,0.917258064516129,0.57,0
Zm00001d023543,1,0.817419354838709,0.35,0.0645161290323
Zm00001d023544,1,0.969677419354838,0.75,0
Zm00001d023548,1,0.758225806451613,0.34,0.0483870967742
Zm00001d023551,1,0.794032258064516,0,0.129032258065
Zm00001d023552,1,0.840967741935484,0,0.177419354839
Zm00001d023553,1,0.890483870967742,0.67,0
Zm00001d023554,1,0.90758064516129,0.62,0
Zm00001d023555,1,0.647741935483871,0,0.322580645161
Zm00001d023556,1,0.735,0,0.274193548387
Zm00001d023557,1,0.98241935483871,0.71,0
Zm00001d023558,1,0.991451612903226,0.81,0
Zm00001d023559,1,0.996612903225806,0.85,0
Zm00001d023560,1,0.99258064516129,0.81,0
Zm00001d023561,1,0.993225806451613,0.58,0
Zm00001d023562,1,0.974193548387097,0.44,0.0161290322581
Zm00001d023563,1,0.96258064516129,0.65,0
Zm00001d023564,1,0.94758064516129,0.72,0
Zm00001d023565,1,0.970967741935484,0.53,0
Zm00001d023566,1,0.973870967741936,0.77,0
Zm00001d023568,1,0.870322580645161,0,0.0806451612903
Zm00001d023569,1,0.821935483870968,0,0.0967741935484
Zm00001d023570,1,0.925645161290323,0.31,0.0806451612903
Zm00001d023571,1,0.615161290322581,0,0.403225806452
Zm00001d023573,1,0.816774193548387,0,0.193548387097
Zm00001d023574,1,0.743870967741935,0,0.274193548387
Zm00001d023575,1,0.949032258064516,0.2,0.0322580645161
Zm00001d023576,1,0.962096774193548,0.71,0
Zm00001d023577,1,0.901129032258065,0,0.0967741935484
Zm00001d023578,1,0.966774193548387,0.56,0
Zm00001d023579,1,0.965483870967742,0.48,0.0161290322581
Zm00001d023580,1,0.941774193548387,0.54,0
Zm00001d023581,1,0.991612903225806,0.86,0
Zm00001d023582,1,0.964032258064516,0.54,0
Zm00001d023583,1,0.95241935483871,0.53,0
Zm00001d023585,1,0.936935483870968,0.73,0
Zm00001d023587,1,0.648548387096774,0.31,0.241935483871
Zm00001d023588,1,0.98258064516129,0.83,0
Zm00001d023590,1,0.988064516129032,0.82,0
Zm00001d023592,1,0.98258064516129,0.71,0
Zm00001d023593,1,0.989677419354839,0.8,0
Zm00001d023594,1,0.85241935483871,0,0.145161290323
Zm00001d023595,1,0.866290322580645,0,0.161290322581
Zm00001d023596,1,0.986290322580645,0.7,0
Zm00001d023600,1,0.854516129032258,0.13,0.0483870967742
Zm00001d023601,1,0.730483870967742,0.17,0.209677419355
Zm00001d023602,1,0.516612903225806,0,0.483870967742
Zm00001d023603,1,0.971290322580645,0.66,0
Zm00001d023604,1,0.975483870967742,0.71,0
Zm00001d023605,1,0.995,0.84,0
Zm00001d023606,1,0.989516129032258,0.85,0
Zm00001d023608,1,0.997903225806452,0.96,0
Zm00001d023609,1,0.283709677419355,0,0.725806451613
Zm00001d023610,1,0.664032258064516,0,0.145161290323
Zm00001d023611,1,0.989032258064516,0.82,0
Zm00001d023612,1,0.581129032258065,0,0.370967741935
Zm00001d023615,0.5,0.147096774193548,0,0.983870967742
Zm00001d023616,0.48,0.137903225806452,0,1
